"module name","license","repository"
"sort-on@1.3.0","MIT","https://github.com/sindresorhus/sort-on"
"source-map-support@0.5.21","MIT","https://github.com/evanw/node-source-map-support"
"source-map@0.6.1","BSD-3-Clause","https://github.com/mozilla/source-map"
"spawn-sync@1.0.15","MIT","https://github.com/ForbesLindesay/spawn-sync"
"spawn-wrap@2.0.0","ISC","https://github.com/istanbuljs/spawn-wrap"
"spdx-correct@3.2.0","Apache-2.0","https://github.com/jslicense/spdx-correct.js"
"spdx-exceptions@2.5.0","CC-BY-3.0","https://github.com/kemitchell/spdx-exceptions.json"
"spdx-expression-parse@3.0.1","MIT","https://github.com/jslicense/spdx-expression-parse.js"
"spdx-expression-parse@4.0.0","MIT","https://github.com/jslicense/spdx-expression-parse.js"
"spdx-license-ids@3.0.22","CC0-1.0","https://github.com/jslicense/spdx-license-ids"
"sprintf-js@1.0.3","BSD-3-Clause","https://github.com/alexei/sprintf.js"
"sshpk@1.18.0","MIT","https://github.com/joyent/node-sshpk"
"ssri@13.0.1","ISC","https://github.com/npm/ssri"
"stdin-discarder@0.2.2","MIT","https://github.com/sindresorhus/stdin-discarder"
"stdin-discarder@0.3.1","MIT","https://github.com/sindresorhus/stdin-discarder"
"streamx@2.23.0","MIT","https://github.com/mafintosh/streamx"
"string-length@1.0.1","MIT","https://github.com/sindresorhus/string-length"
"string-width@1.0.2","MIT","https://github.com/sindresorhus/string-width"
"string-width@4.2.3","MIT","https://github.com/sindresorhus/string-width"
"string-width@5.1.2","MIT","https://github.com/sindresorhus/string-width"
"string-width@6.1.0","MIT","https://github.com/sindresorhus/string-width"
"string-width@7.2.0","MIT","https://github.com/sindresorhus/string-width"
"string-width@8.1.0","MIT","https://github.com/sindresorhus/string-width"
"string-width@8.2.0","MIT","https://github.com/sindresorhus/string-width"
"string_decoder@1.1.1","MIT","https://github.com/nodejs/string_decoder"
"strip-ansi@3.0.1","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@6.0.1","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@7.1.2","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@7.2.0","MIT","https://github.com/chalk/strip-ansi"
"strip-bom-buf@1.0.0","MIT","https://github.com/sindresorhus/strip-bom-buf"
"strip-bom-buf@3.0.1","MIT","https://github.com/sindresorhus/strip-bom-buf"
"strip-bom-stream@2.0.0","MIT","https://github.com/sindresorhus/strip-bom-stream"
"strip-bom-stream@5.0.0","MIT","https://github.com/sindresorhus/strip-bom-stream"
"strip-bom@2.0.0","MIT","https://github.com/sindresorhus/strip-bom"
"strip-bom@4.0.0","MIT","https://github.com/sindresorhus/strip-bom"
"strip-final-newline@3.0.0","MIT","https://github.com/sindresorhus/strip-final-newline"
"strip-final-newline@4.0.0","MIT","https://github.com/sindresorhus/strip-final-newline"
"strip-indent@1.0.1","MIT","https://github.com/sindresorhus/strip-indent"
"strip-json-comments@2.0.1","MIT","https://github.com/sindresorhus/strip-json-comments"
"strip-json-comments@3.1.1","MIT","https://github.com/sindresorhus/strip-json-comments"
"sudo-block@1.2.0","MIT","https://github.com/sindresorhus/sudo-block"
"supports-color@2.0.0","MIT","https://github.com/chalk/supports-color"
"supports-color@3.2.3","MIT","https://github.com/chalk/supports-color"
"supports-color@5.5.0","MIT","https://github.com/chalk/supports-color"
"supports-color@7.2.0","MIT","https://github.com/chalk/supports-color"
"supports-color@8.1.1","MIT","https://github.com/chalk/supports-color"
"supports-preserve-symlinks-flag@1.0.0","MIT","https://github.com/inspect-js/node-supports-preserve-symlinks-flag"
"tablemark@4.1.0","MIT","https://github.com/haltcase/tablemark"
"tabtab@1.3.2","MIT","https://github.com/mklabs/node-tabtab"
"taketalk@1.0.0","MIT","https://github.com/stephenplusplus/taketalk"
"tar@7.5.9","BlueOak-1.0.0","https://github.com/isaacs/node-tar"
"teex@1.0.1","MIT","https://github.com/mafintosh/teex"
"test-exclude@6.0.0","ISC","https://github.com/istanbuljs/test-exclude"
"text-decoder@1.2.3","Apache-2.0","https://github.com/holepunchto/text-decoder"
"text-table@0.2.0","MIT","https://github.com/substack/text-table"
"textextensions@6.11.0","Artistic-2.0","https://github.com/bevry/textextensions"
"through2@3.0.2","MIT","https://github.com/rvagg/through2"
"through@2.3.8","MIT","https://github.com/dominictarr/through"
"tinyglobby@0.2.15","MIT","https://github.com/SuperchupuDev/tinyglobby"
"titleize@1.0.1","MIT","https://github.com/sindresorhus/titleize"
"tmp@0.2.5","MIT","https://github.com/raszi/node-tmp"
"to-regex-range@5.0.1","MIT","https://github.com/micromatch/to-regex-range"
"tough-cookie@4.1.4","BSD-3-Clause","https://github.com/salesforce/tough-cookie"
"treeverse@3.0.0","ISC","https://github.com/npm/treeverse"
"trim-newlines@5.0.0","MIT","https://github.com/sindresorhus/trim-newlines"
"tslib@2.8.1","0BSD","https://github.com/Microsoft/tslib"
"tuf-js@4.1.0","MIT","https://github.com/theupdateframework/tuf-js"
"tunnel-agent@0.6.0","Apache-2.0","https://github.com/mikeal/tunnel-agent"
"tweetnacl@0.14.5","Unlicense","https://github.com/dchest/tweetnacl-js"
"twig@0.8.9","BSD-2-Clause","https://github.com/justjohn/twig.js"
"type-check@0.4.0","MIT","https://github.com/gkz/type-check"
"type-fest@0.20.2","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-fest@0.8.1","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-fest@3.13.1","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-fest@4.41.0","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"typedarray-to-buffer@3.1.5","MIT","https://github.com/feross/typedarray-to-buffer"
"typedarray@0.0.6","MIT","https://github.com/substack/typedarray"
"uid-number@0.0.5","ISC","https://github.com/isaacs/uid-number"
"undici-types@7.16.0","MIT","https://github.com/nodejs/undici"
"unicorn-magic@0.1.0","MIT","https://github.com/sindresorhus/unicorn-magic"
"unicorn-magic@0.3.0","MIT","https://github.com/sindresorhus/unicorn-magic"
"unicorn-magic@0.4.0","MIT","https://github.com/sindresorhus/unicorn-magic"
"unique-filename@5.0.0","ISC","https://github.com/npm/unique-filename"
"unique-slug@6.0.0","ISC","https://github.com/npm/unique-slug"
"universal-user-agent@7.0.3","ISC","https://github.com/gr2m/universal-user-agent"
"universalify@0.2.0","MIT","https://github.com/RyanZim/universalify"
"untildify@2.1.0","MIT","https://github.com/sindresorhus/untildify"
"untildify@6.0.0","MIT","https://github.com/sindresorhus/untildify"
"update-browserslist-db@1.2.3","MIT","https://github.com/browserslist/update-db"
"update-notifier@0.6.3","BSD-2-Clause","https://github.com/yeoman/update-notifier"
"uri-js@4.4.1","BSD-2-Clause","https://github.com/garycourt/uri-js"
"url-parse@1.5.10","MIT","https://github.com/unshiftio/url-parse"
"user-home@2.0.0","MIT","https://github.com/sindresorhus/user-home"
"utf8@3.0.0","MIT","https://github.com/mathiasbynens/utf8.js"
"util-deprecate@1.0.2","MIT","https://github.com/TooTallNate/util-deprecate"
"uuid@2.0.3","MIT","https://github.com/defunctzombie/node-uuid"
"uuid@3.4.0","MIT","https://github.com/uuidjs/uuid"
"uuid@8.3.2","MIT","https://github.com/uuidjs/uuid"
"validate-npm-package-license@3.0.4","Apache-2.0","https://github.com/kemitchell/validate-npm-package-license.js"
"validate-npm-package-name@7.0.2","ISC","https://github.com/npm/validate-npm-package-name"
"verror@1.10.0","MIT","https://github.com/davepacheco/node-verror"
"version-range@4.15.0","Artistic-2.0","https://github.com/bevry/version-range"
"vinyl-file@3.0.0","MIT","https://github.com/sindresorhus/vinyl-file"
"vinyl-file@5.0.0","MIT","https://github.com/sindresorhus/vinyl-file"
"vinyl@2.2.1","MIT","https://github.com/gulpjs/vinyl"
"vinyl@3.0.1","MIT","https://github.com/gulpjs/vinyl"
"visit-values@2.0.0","MIT","https://github.com/kessler/node-visit-values"
"walk-up-path@4.0.0","ISC","https://github.com/isaacs/walk-up-path"
"walk@2.3.15","(MIT OR Apache-2.0)","https://git.coolaj86.com/coolaj86/fs-walk.js"
"which-module@2.0.1","ISC","https://github.com/nexdrew/which-module"
"which-package-manager@1.0.1","MIT","https://github.com/mshima/which-package-manager"
"which@2.0.2","ISC","https://github.com/isaacs/node-which"
"which@6.0.1","ISC","https://github.com/npm/node-which"
"widest-line@1.0.0","MIT","https://github.com/sindresorhus/widest-line"
"win-release@1.1.1","MIT","https://github.com/sindresorhus/win-release"
"word-wrap@1.2.5","MIT","https://github.com/jonschlinkert/word-wrap"
"wordwrapjs@5.1.1","MIT","https://github.com/75lb/wordwrapjs"
"workerpool@6.5.1","Apache-2.0","https://github.com/josdejong/workerpool"
"wrap-ansi@2.1.0","MIT","https://github.com/chalk/wrap-ansi"
"wrap-ansi@6.2.0","MIT","https://github.com/chalk/wrap-ansi"
"wrap-ansi@7.0.0","MIT","https://github.com/chalk/wrap-ansi"
"wrap-ansi@8.1.0","MIT","https://github.com/chalk/wrap-ansi"
"wrap-ansi@9.0.2","MIT","https://github.com/chalk/wrap-ansi"
"wrappy@1.0.2","ISC","https://github.com/npm/wrappy"
"write-file-atomic@1.3.4","ISC","https://github.com/iarna/write-file-atomic"
"write-file-atomic@3.0.3","ISC","https://github.com/npm/write-file-atomic"
"write-file-atomic@7.0.1","ISC","https://github.com/npm/write-file-atomic"
"xdg-basedir@2.0.0","MIT","https://github.com/sindresorhus/xdg-basedir"
"xmlhttprequest@1.8.0","MIT","https://github.com/driverdan/node-XMLHttpRequest"
"y18n@4.0.3","ISC","https://github.com/yargs/y18n"
"y18n@5.0.8","ISC","https://github.com/yargs/y18n"
"yallist@3.1.1","ISC","https://github.com/isaacs/yallist"
"yallist@4.0.0","ISC","https://github.com/isaacs/yallist"
"yallist@5.0.0","BlueOak-1.0.0","https://github.com/isaacs/yallist"
"yargs-parser@18.1.3","ISC","https://github.com/yargs/yargs-parser"
"yargs-parser@20.2.9","ISC","https://github.com/yargs/yargs-parser"
"yargs-unparser@2.0.0","MIT","https://github.com/yargs/yargs-unparser"
"yargs@15.4.1","MIT","https://github.com/yargs/yargs"
"yargs@16.2.0","MIT","https://github.com/yargs/yargs"
"yeoman-assert@3.1.1","BSD-2-Clause","https://github.com/yeoman/yeoman-assert"
"yeoman-character@1.1.0","MIT","https://github.com/yeoman/yeoman-character"
"yeoman-doctor@2.1.0","BSD-2-Clause","https://github.com/yeoman/doctor"
"yeoman-environment@1.6.6","BSD-2-Clause","https://github.com/yeoman/environment"
"yeoman-environment@5.1.3","BSD-2-Clause","https://github.com/yeoman/environment"
"yeoman-generator@7.5.1","BSD-2-Clause","https://github.com/yeoman/generator"
"yeoman-test@10.1.1","MIT","https://github.com/yeoman/yeoman-test"
"yo@1.8.5","BSD-2-Clause","https://github.com/yeoman/yo"
"yocto-queue@0.1.0","MIT","https://github.com/sindresorhus/yocto-queue"
"yocto-queue@1.2.2","MIT","https://github.com/sindresorhus/yocto-queue"
"yoctocolors-cjs@2.1.3","MIT","https://github.com/sindresorhus/yoctocolors"
"yoctocolors@2.1.2","MIT","https://github.com/sindresorhus/yoctocolors"
"yosay@1.2.1","BSD-2-Clause","https://github.com/yeoman/yosay"
"yosay@3.0.0","BSD-2-Clause","https://github.com/yeoman/yosay"
